,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
Customer_ID,Frequency,Monetary,LastPurchaseDate,Recency,R_Score,F_Score,M_Score,RFM_Score,Segment
13114,16,234.38,12/9/2009,731,2,2,2,222,Lost
14473,7,234.34,9/26/2011,75,4,2,2,422,New Customers
17060,5,234.24,3/18/2011,267,3,2,2,322,Others
12736,4,234,1/11/2011,333,3,2,2,322,Others
13009,4,234,2/5/2010,673,2,2,2,222,Lost
13348,14,233.76,10/6/2011,65,4,2,2,422,New Customers
14153,17,233.4,8/13/2010,484,2,2,2,222,Lost
15294,15,233.35,10/25/2010,411,2,2,2,222,Lost
13129,11,233.25,9/13/2010,453,2,2,2,222,Lost
16302,11,233.22,8/5/2011,127,3,2,2,322,Others
17055,26,232.85,9/20/2010,446,2,5,2,252,At Risk
13678,16,232.6,7/11/2011,152,3,2,2,322,Others
18213,15,232.48,4/17/2011,237,3,2,2,322,Others
13608,34,232.05,6/17/2010,541,2,5,2,252,At Risk
14995,60,231.98,11/1/2011,39,4,5,2,452,Others
16408,45,231.93,4/27/2010,592,2,5,2,252,At Risk
17151,4,231.9,12/4/2009,736,2,2,2,222,Lost
17136,14,231.68,2/15/2010,663,2,2,2,222,Lost
18279,13,231.34,7/8/2010,520,2,2,2,222,Lost
15487,14,231.32,1/29/2010,680,2,2,2,222,Lost
18030,9,230.65,12/5/2011,5,5,2,2,522,New Customers
17125,35,230.5,10/20/2011,51,4,5,2,452,Others
13960,12,230.22,11/18/2011,22,5,2,2,522,New Customers
18197,9,230.1,5/13/2010,576,2,2,2,222,Lost
14314,10,229.8,8/25/2011,107,3,2,2,322,Others
14017,14,229.75,5/17/2010,572,2,2,2,222,Lost
12812,15,229.64,10/26/2011,45,4,2,2,422,New Customers
13403,9,229.5,11/22/2011,18,5,2,2,522,New Customers
17185,44,229.46,4/27/2010,592,2,5,2,252,At Risk
15528,26,229.33,3/30/2011,255,3,5,2,352,Others
17743,3,229.2,9/17/2010,449,2,2,2,222,Lost
15273,1,228.96,4/19/2010,600,2,2,2,222,Lost
17347,1,228.96,9/14/2011,87,4,2,2,422,New Customers
13146,17,228.91,11/13/2011,27,4,2,2,422,New Customers
17066,18,228.34,12/13/2009,727,2,2,2,222,Lost
14458,47,228.07,11/24/2010,381,2,5,2,252,At Risk
16760,17,228,10/5/2010,431,2,2,2,222,Lost
15566,12,227.87,11/12/2010,393,2,2,2,222,Lost
14363,8,227.47,11/2/2010,403,2,2,2,222,Lost
17868,18,227.15,11/18/2010,387,2,2,2,222,Lost
16740,32,226.91,11/9/2010,396,2,5,2,252,At Risk
15451,60,226.86,10/1/2010,435,2,5,2,252,At Risk
13651,14,226.85,11/4/2011,36,4,2,2,422,New Customers
18005,53,226.47,12/6/2011,4,5,5,2,552,Others
14718,11,226.42,10/25/2010,411,2,2,2,222,Lost
17993,60,225.99,4/1/2010,618,2,5,2,252,At Risk
14069,41,225.81,7/13/2010,515,2,5,2,252,At Risk
17915,29,225.78,6/6/2010,552,2,5,2,252,At Risk
16622,12,225.4,6/14/2010,544,2,2,2,222,Lost
16587,13,225.15,4/21/2011,233,3,2,2,322,Others
14357,40,225.12,10/27/2011,44,4,5,2,452,Others
13619,45,224.94,6/13/2010,545,2,5,2,252,At Risk
16346,15,224.51,11/19/2010,386,2,2,2,222,Lost
15175,23,224.14,9/29/2011,72,4,5,2,452,Others
12914,9,223.98,11/4/2010,401,2,2,2,222,Lost
16753,34,223.92,10/12/2011,59,4,5,2,452,Others
14928,21,223.91,3/22/2010,628,2,5,2,252,At Risk
16562,34,223.86,8/20/2010,477,2,5,2,252,At Risk
13926,11,223.85,11/16/2011,24,5,2,2,522,New Customers
17967,61,223.42,12/3/2010,372,3,5,2,352,Others
18131,4,222.96,3/18/2010,632,2,2,2,222,Lost
12887,13,222.4,11/21/2010,384,2,2,2,222,Lost
14596,53,222.22,3/23/2010,627,2,5,2,252,At Risk
15788,14,221.83,7/19/2010,509,2,2,2,222,Lost
14445,32,221.65,9/10/2010,456,2,5,2,252,At Risk
17261,43,221.59,7/18/2010,510,2,5,2,252,At Risk
17087,12,221.53,12/2/2009,738,2,2,2,222,Lost
14960,27,221.27,12/1/2011,9,5,5,2,552,Others
13419,16,221.06,10/7/2011,64,4,2,2,422,New Customers
12821,13,220.8,5/9/2011,215,3,2,2,322,Others
16482,18,220.62,11/24/2011,16,5,2,2,522,New Customers
13033,13,220.55,12/17/2010,358,3,2,2,322,Others
18132,62,220.13,7/23/2010,505,2,5,2,252,At Risk
18114,28,220.1,2/22/2011,291,3,5,2,352,Others
13454,23,219.87,3/8/2010,642,2,5,2,252,At Risk
13992,11,219.5,11/9/2011,31,4,2,2,422,New Customers
14074,6,219.4,3/26/2010,624,2,2,2,222,Lost
15096,11,219.39,10/28/2011,43,4,2,2,422,New Customers
12799,15,219.35,6/28/2010,530,2,2,2,222,Lost
12702,12,219,11/20/2011,20,5,2,2,522,New Customers
15790,34,218.75,11/29/2011,11,5,5,2,552,Others
15086,11,218.53,5/24/2010,565,2,2,2,222,Lost
12574,11,218.45,1/28/2011,316,3,2,2,322,Others
15591,7,217.9,5/6/2010,583,2,2,2,222,Lost
16035,21,217.73,5/28/2010,561,2,5,2,252,At Risk
16666,48,217.71,11/20/2011,20,5,5,2,552,Others
15554,14,217.2,3/7/2011,278,3,2,2,322,Others
13423,12,217.03,10/7/2010,429,2,2,2,222,Lost
15401,14,216.95,9/13/2010,453,2,2,2,222,Lost
18021,32,216.41,7/18/2010,510,2,5,2,252,At Risk
17902,24,216.4,6/11/2010,547,2,5,2,252,At Risk
15604,17,216.39,10/18/2011,53,4,2,2,422,New Customers
13858,11,216.17,10/13/2011,58,4,2,2,422,New Customers
16179,11,215.83,10/10/2011,61,4,2,2,422,New Customers
16189,11,215.48,11/24/2011,16,5,2,2,522,New Customers
14376,18,215.46,1/25/2010,684,2,2,2,222,Lost
14635,15,215.22,9/12/2010,454,2,2,2,222,Lost
18007,50,215.22,11/12/2010,393,2,5,2,252,At Risk
16338,11,214.8,7/5/2011,158,3,2,2,322,Others
14106,1,214.8,12/2/2009,738,2,2,2,222,Lost
14361,14,214.71,5/10/2010,579,2,2,2,222,Lost
17619,74,214.37,1/31/2011,313,3,5,2,352,Others
15460,56,214.26,12/20/2010,355,3,5,2,352,Others
14271,38,214.18,4/28/2011,226,3,5,2,352,Others
14601,7,213.96,11/29/2011,11,5,2,2,522,New Customers
18157,25,213.9,5/17/2010,572,2,5,2,252,At Risk
13621,19,213.85,8/15/2011,117,3,2,2,322,Others
17153,14,213.78,11/15/2011,25,5,2,2,522,New Customers
13411,18,213.55,8/24/2011,108,3,2,2,322,Others
16591,10,213.5,10/2/2011,69,4,2,2,422,New Customers
13724,42,213.01,3/12/2010,638,2,5,2,252,At Risk
13691,54,212.78,11/8/2010,397,2,5,2,252,At Risk
12961,40,211.99,11/25/2010,380,3,5,2,352,Others
12470,23,211.95,1/19/2010,690,2,5,2,252,At Risk
15866,43,211.89,8/30/2011,102,3,5,2,352,Others
14843,9,211.8,9/29/2010,437,2,2,2,222,Lost
15703,5,211.5,3/20/2011,265,3,2,2,322,Others
13271,87,211.49,11/2/2011,38,4,5,2,452,Others
12995,3,211.32,9/15/2011,86,4,2,2,422,New Customers
15490,25,210.85,10/5/2010,431,2,5,2,252,At Risk
14992,27,210.5,9/23/2010,443,2,5,2,252,At Risk
13532,66,210.31,11/6/2011,34,4,5,2,452,Others
17217,27,210.1,4/19/2011,235,3,5,2,352,Others
16874,31,209.89,11/25/2010,380,3,5,2,352,Others
17484,14,209.57,5/12/2010,577,2,2,2,222,Lost
13828,15,209.49,11/17/2011,23,5,2,2,522,New Customers
13056,19,209.48,6/6/2010,552,2,2,2,222,Lost
14003,16,209.41,12/7/2009,733,2,2,2,222,Lost
15112,7,209.4,4/7/2010,612,2,2,2,222,Lost
16487,35,209.4,5/11/2010,578,2,5,2,252,At Risk
17855,17,208.97,12/2/2010,373,3,2,2,322,Others
15327,10,208.75,10/18/2011,53,4,2,2,422,New Customers
13290,1,208.63,9/27/2010,439,2,2,2,222,Lost
15741,12,208.62,9/7/2010,459,2,2,2,222,Lost
15897,22,208.59,5/29/2011,195,3,5,2,352,Others
16457,9,208.36,5/5/2011,219,3,2,2,322,Others
15212,10,208.28,4/12/2011,242,3,2,2,322,Others
12848,16,208,2/2/2010,676,2,2,2,222,Lost
16964,6,207.85,12/6/2009,734,2,2,2,222,Lost
16866,11,207.74,7/22/2011,141,3,2,2,322,Others
15052,28,207.73,1/24/2011,320,3,5,2,352,Others
16752,9,207.5,12/2/2010,373,3,2,2,322,Others
13099,1,207.36,9/1/2011,100,3,2,2,322,Others
17989,29,207.33,11/25/2010,380,3,5,2,352,Others
15925,12,207.15,5/29/2011,195,3,2,2,322,Others
15295,52,207.04,2/23/2010,655,2,5,2,252,At Risk
15820,17,206.98,1/24/2011,320,3,2,2,322,Others
17166,12,206.34,11/1/2011,39,4,2,2,422,New Customers
14964,13,206.21,4/6/2011,248,3,2,2,322,Others
15914,13,205.99,11/26/2010,379,3,2,2,322,Others
14278,13,205.83,10/26/2010,410,2,2,2,222,Lost
16540,29,205.75,10/21/2010,415,2,5,2,252,At Risk
17670,11,205.7,4/26/2011,228,3,2,2,322,Others
16490,13,205.41,9/29/2010,437,2,2,2,222,Lost
14602,31,205.36,2/21/2010,657,2,5,2,252,At Risk
15307,12,205.3,9/5/2011,96,3,2,2,322,Others
15758,9,205.25,11/15/2011,25,5,2,2,522,New Customers
12400,11,205.25,10/21/2010,415,2,2,2,222,Lost
15319,16,204.5,3/1/2011,284,3,2,2,322,Others
17271,48,204.3,12/3/2009,737,2,5,2,252,At Risk
16901,23,204.26,12/10/2009,730,2,5,2,252,At Risk
17206,7,204.24,10/17/2011,54,4,2,2,422,New Customers
14468,12,204.24,12/6/2009,734,2,2,2,222,Lost
13017,1,204,12/2/2011,8,5,2,2,522,New Customers
17394,4,203.87,5/4/2011,220,3,2,2,322,Others
17891,34,203.86,6/30/2011,163,3,5,2,352,Others
14519,38,203.14,1/25/2010,684,2,5,2,252,At Risk
17074,4,203.05,5/26/2010,563,2,2,2,222,Lost
15459,7,202.83,10/18/2010,418,2,2,2,222,Lost
15558,23,202.68,3/10/2010,640,2,5,2,252,At Risk
18169,9,202.65,10/10/2011,61,4,2,2,422,New Customers
12416,11,202.56,2/21/2010,657,2,2,2,222,Lost
14892,13,202.35,1/18/2010,691,2,2,2,222,Lost
14385,14,202.11,11/30/2011,10,5,2,2,522,New Customers
13284,13,201.19,1/13/2011,331,3,2,2,322,Others
16965,26,201.19,4/27/2011,227,3,5,2,352,Others
18281,17,201.14,6/12/2011,181,3,2,2,322,Others
18126,52,200.92,10/10/2011,61,4,5,2,452,Others
13556,9,200.82,10/6/2010,430,2,2,2,222,Lost
14330,13,200.63,3/26/2010,624,2,2,2,222,Lost
17693,16,200.47,7/25/2011,138,3,2,2,322,Others
13133,12,200.45,3/11/2011,274,3,2,2,322,Others
13944,35,200.43,2/24/2010,654,2,5,2,252,At Risk
14782,6,200.1,1/24/2011,320,3,2,2,322,Others
15593,5,199.8,9/30/2011,71,4,2,2,422,New Customers
13322,25,199.48,11/22/2011,18,5,5,2,552,Others
14521,17,199.45,8/5/2010,492,2,2,2,222,Lost
15001,46,199.11,11/10/2010,395,2,5,2,252,At Risk
15020,27,198.47,11/25/2010,380,3,5,2,352,Others
17184,14,198.41,5/19/2010,570,2,2,2,222,Lost
12581,15,197.71,10/31/2011,40,4,2,2,422,New Customers
17778,10,197.7,2/16/2010,662,2,2,2,222,Lost
14185,3,197.65,1/12/2011,332,3,2,2,322,Others
14789,6,197.64,11/11/2011,29,4,2,2,422,New Customers
17112,47,197.57,7/25/2010,503,2,5,2,252,At Risk
12927,11,197.31,11/10/2010,395,2,2,2,222,Lost
15234,14,197,3/8/2011,277,3,2,2,322,Others
13436,12,196.89,12/8/2011,2,5,2,2,522,New Customers
15746,28,196.88,7/28/2011,135,3,5,2,352,Others
13978,15,196.79,11/25/2011,15,5,2,2,522,New Customers
16937,49,196.25,7/28/2010,500,2,5,2,252,At Risk
16112,16,195.74,7/19/2011,144,3,2,2,322,Others
13757,8,195.55,2/3/2010,675,2,2,2,222,Lost
17010,11,195.36,11/21/2011,19,5,2,2,522,New Customers
14666,14,195.25,11/15/2011,25,5,2,2,522,New Customers
15612,6,195.15,11/3/2011,37,4,2,2,422,New Customers
14405,2,195,11/18/2010,387,2,2,2,222,Lost
17468,8,194.8,11/29/2011,11,5,2,2,522,New Customers
17065,12,194.7,3/12/2010,638,2,2,2,222,Lost
17475,14,194.37,9/21/2011,80,4,2,2,422,New Customers
16299,12,193.65,8/19/2010,478,2,2,2,222,Lost
14476,17,193,3/27/2011,258,3,2,2,322,Others
12522,12,192.72,10/31/2011,40,4,2,2,422,New Customers
14768,5,192.6,11/22/2011,18,5,2,2,522,New Customers
15729,11,192.55,5/11/2011,213,3,2,2,322,Others
18028,4,192.05,5/5/2010,584,2,2,2,222,Lost
14100,25,191.95,7/25/2011,138,3,5,2,352,Others
15909,7,191.94,6/19/2011,174,3,2,2,322,Others
16695,35,191.9,5/27/2010,562,2,5,2,252,At Risk
14279,3,191.86,7/7/2010,521,2,2,2,222,Lost
15692,12,191.04,11/11/2011,29,4,2,2,422,New Customers
15954,20,190.75,4/29/2010,590,2,5,2,252,At Risk
14728,14,190.58,10/22/2010,414,2,2,2,222,Lost
15688,27,190.57,10/17/2010,419,2,5,2,252,At Risk
15412,10,190.53,6/21/2011,172,3,2,2,322,Others
18020,12,190.48,6/14/2010,544,2,2,2,222,Lost
14617,9,190.47,11/2/2010,403,2,2,2,222,Lost
13766,17,190.35,8/1/2010,496,2,2,2,222,Lost
13972,15,190.25,9/30/2011,71,4,2,2,422,New Customers
17257,14,189.78,9/29/2010,437,2,2,2,222,Lost
18046,26,189.63,2/28/2010,650,2,5,2,252,At Risk
13826,10,189.5,6/16/2011,177,3,2,2,322,Others
14801,57,189.34,10/9/2011,62,4,5,2,452,Others
14830,39,188.88,10/17/2011,54,4,5,2,452,Others
16277,23,188.69,12/6/2009,734,2,5,2,252,At Risk
14697,22,188.61,5/5/2011,219,3,5,2,352,Others
17283,15,188.46,11/26/2010,379,3,2,2,322,Others
16051,12,188.44,1/27/2010,682,2,2,2,222,Lost
13063,12,188.4,8/16/2010,481,2,2,2,222,Lost
17781,12,188.02,7/3/2011,160,3,2,2,322,Others
17279,9,187.83,10/13/2011,58,4,2,2,422,New Customers
15072,13,187.52,8/17/2010,480,2,2,2,222,Lost
13852,11,187.35,4/8/2010,611,2,2,2,222,Lost
18013,31,187.29,7/7/2011,156,3,5,2,352,Others
13568,43,187.05,6/19/2011,174,3,5,2,352,Others
13387,71,186.94,10/18/2010,418,2,5,2,252,At Risk
16267,7,186.66,4/27/2010,592,2,2,2,222,Lost
18063,3,186.6,11/14/2010,391,2,2,2,222,Lost
17215,11,186.15,9/1/2010,465,2,2,2,222,Lost
16388,13,186.05,2/24/2010,654,2,2,2,222,Lost
15567,7,186.01,11/21/2011,19,5,2,2,522,New Customers
12641,10,185.9,8/16/2011,116,3,2,2,322,Others
17574,8,185.65,4/11/2011,243,3,2,2,322,Others
14879,27,185.06,1/24/2010,685,2,5,2,252,At Risk
16097,10,185.05,4/13/2011,241,3,2,2,322,Others
14677,14,184.91,4/26/2010,593,2,2,2,222,Lost
17803,27,184.66,11/12/2010,393,2,5,2,252,At Risk
16914,30,183.76,11/3/2011,37,4,5,2,452,Others
14059,8,183.6,3/18/2011,267,3,2,2,322,Others
13460,17,183.44,11/10/2011,30,4,2,2,422,New Customers
14119,11,183.37,11/29/2010,376,3,2,2,322,Others
14983,30,183.2,1/19/2010,690,2,5,2,252,At Risk
16819,17,182.59,8/31/2010,466,2,2,2,222,Lost
14941,7,182.1,5/10/2010,579,2,2,2,222,Lost
12934,2,181.65,12/3/2009,737,2,2,2,222,Lost
16822,11,181.39,1/22/2010,687,2,2,2,222,Lost
15359,16,181.35,2/15/2010,663,2,2,2,222,Lost
16594,53,181.09,9/25/2011,76,4,5,2,452,Others
17904,34,181.07,11/18/2011,22,5,5,2,552,Others
14858,11,180.75,7/22/2010,506,2,2,2,222,Lost
18119,29,180.7,12/7/2010,368,3,5,2,352,Others
17820,41,180.61,11/30/2010,375,3,5,2,352,Others
16090,18,180.56,3/25/2010,625,2,2,2,222,Lost
12622,11,180.1,4/21/2011,233,3,2,2,322,Others
18234,30,179.6,6/6/2010,552,2,5,2,252,At Risk
14945,11,179.4,10/22/2010,414,2,2,2,222,Lost
16640,13,179.4,11/7/2010,398,2,2,2,222,Lost
18147,7,179.34,10/25/2011,46,4,2,2,422,New Customers
15895,11,179.17,7/13/2011,150,3,2,2,322,Others
14705,1,179,5/25/2011,199,3,2,2,322,Others
15209,13,178.98,12/9/2009,731,2,2,2,222,Lost
15139,13,178.96,4/14/2011,240,3,2,2,322,Others
14812,36,178.85,4/20/2010,599,2,5,2,252,At Risk
16691,11,178.83,10/17/2010,419,2,2,2,222,Lost
17170,10,178.68,11/30/2010,375,3,2,2,322,Others
17879,6,178.52,6/19/2011,174,3,2,2,322,Others
15292,24,178.39,5/22/2011,202,3,5,2,352,Others
18045,43,178.34,10/25/2011,46,4,5,2,452,Others
17253,18,178.26,11/21/2011,19,5,2,2,522,New Customers
17798,45,178.07,5/7/2010,582,2,5,2,252,At Risk
18282,12,178.05,12/2/2011,8,5,2,2,522,New Customers
16403,10,177.5,1/31/2011,313,3,2,2,322,Others
13618,13,177.34,6/19/2011,174,3,2,2,322,Others
12618,11,177.31,11/18/2011,22,5,2,2,522,New Customers
13072,7,177.15,3/18/2011,267,3,2,2,322,Others
16285,31,176.9,3/3/2010,647,2,5,2,252,At Risk
17036,12,176.9,11/21/2010,384,2,2,2,222,Lost
17587,42,176.71,3/21/2010,629,2,5,2,252,At Risk
13746,9,176.69,10/22/2010,414,2,2,2,222,Lost
17947,9,176.68,11/2/2011,38,4,2,2,422,New Customers
14287,9,176.63,12/1/2011,9,5,2,2,522,New Customers
12893,31,176.55,11/9/2011,31,4,5,2,452,Others
18054,11,176.5,11/12/2010,393,2,2,2,222,Lost
12509,7,176.5,2/28/2011,285,3,2,2,322,Others
18175,7,176.1,2/2/2010,676,2,2,2,222,Lost
18274,11,175.92,11/9/2011,31,4,2,2,422,New Customers
17840,50,175.9,9/22/2010,444,2,5,2,252,At Risk
17026,5,175.83,6/7/2011,186,3,2,2,322,Others
14486,6,175.5,7/16/2010,512,2,2,2,222,Lost
18166,10,175.5,3/26/2010,624,2,2,2,222,Lost
13007,11,175.25,5/9/2010,580,2,2,2,222,Lost
16144,1,175.2,4/7/2011,247,3,2,2,322,Others
17331,1,175.2,8/8/2011,124,3,2,2,322,Others
16559,17,175,11/7/2010,398,2,2,2,222,Lost
17108,9,174.95,2/14/2010,664,2,2,2,222,Lost
14495,7,174.8,10/20/2011,51,4,2,2,422,New Customers
18010,14,174.8,3/28/2011,257,3,2,2,322,Others
14518,16,174.37,10/6/2011,65,4,2,2,422,New Customers
15684,11,173.95,6/10/2010,548,2,2,2,222,Lost
14674,14,173.66,7/18/2010,510,2,2,2,222,Lost
12441,11,173.55,12/8/2010,367,3,2,2,322,Others
15565,8,173.16,10/20/2011,51,4,2,2,422,New Customers
16741,11,173.06,3/24/2010,626,2,2,2,222,Lost
16599,12,172.8,11/19/2010,386,2,2,2,222,Lost
13671,64,172.6,11/10/2010,395,2,5,2,252,At Risk
13690,9,172.25,10/11/2011,60,4,2,2,422,New Customers
12442,12,172.06,12/6/2011,4,5,2,2,522,New Customers
15515,7,171.81,11/17/2010,388,2,2,2,222,Lost
17983,24,171.71,11/9/2010,396,2,5,2,252,At Risk
17575,5,171.7,2/10/2010,668,2,2,2,222,Lost
13560,32,171.42,12/2/2011,8,5,5,2,552,Others
16312,10,171.15,10/3/2010,433,2,2,2,222,Lost
16673,19,171.13,1/29/2010,680,2,2,2,222,Lost
14536,18,170.95,3/25/2011,260,3,2,2,322,Others
15403,8,170.88,8/5/2010,492,2,2,2,222,Lost
14811,28,170.5,11/17/2010,388,2,5,2,252,At Risk
15256,10,170.4,7/14/2011,149,3,2,2,322,Others
17922,8,170.4,6/14/2010,544,2,2,2,222,Lost
14860,11,170.32,11/20/2011,20,5,2,2,522,New Customers
16731,42,170.3,3/1/2010,649,2,5,2,252,At Risk
15335,35,170.22,10/17/2011,54,4,5,2,452,Others
13747,5,169.8,12/1/2010,374,3,2,2,322,Others
14218,12,169.48,10/28/2011,43,4,2,2,422,New Customers
12346,24,169.36,6/28/2010,530,2,5,2,252,At Risk
16002,42,169.21,3/24/2010,626,2,5,2,252,At Risk
15647,11,169,10/20/2010,416,2,2,2,222,Lost
12367,11,168.9,12/5/2011,5,5,2,2,522,New Customers
12768,10,168.69,9/15/2010,451,2,2,2,222,Lost
14578,24,168.63,12/6/2011,4,5,5,2,552,Others
18269,7,168.6,12/8/2010,367,3,2,2,322,Others
18099,19,168.31,8/4/2011,128,3,2,2,322,Others
17737,10,168.24,11/30/2011,10,5,2,2,522,New Customers
14131,46,168.22,3/1/2010,649,2,5,2,252,At Risk
12551,10,168,12/17/2010,358,3,2,2,322,Others
17559,12,167.62,7/15/2010,513,2,2,2,222,Lost
17367,33,167.55,4/15/2011,239,3,5,2,352,Others
18037,33,167.42,7/8/2011,155,3,5,2,352,Others
17586,8,167.4,3/30/2010,620,2,2,2,222,Lost
13609,7,167.35,4/25/2010,594,2,2,2,222,Lost
16405,5,167.25,2/10/2011,303,3,2,2,322,Others
15166,12,167.16,8/29/2010,468,2,2,2,222,Lost
17875,26,167.1,1/20/2010,689,2,5,2,252,At Risk
13547,44,167.08,10/27/2010,409,2,5,2,252,At Risk
13967,6,166.3,7/17/2011,146,3,2,2,322,Others
17650,8,166.08,11/18/2011,22,5,2,2,522,New Customers
18088,37,166.03,10/9/2011,62,4,5,2,452,Others
18107,38,165.88,9/23/2010,443,2,5,2,252,At Risk
13903,10,165.45,11/4/2010,401,2,2,2,222,Lost
13470,10,165,9/1/2011,100,3,2,2,322,Others
15316,1,165,1/17/2011,327,3,2,2,322,Others
16663,1,165,12/10/2009,730,2,2,2,222,Lost
13191,59,164.69,2/19/2010,659,2,5,2,252,At Risk
15904,30,164.68,12/1/2011,9,5,5,2,552,Others
17535,13,164.4,3/4/2011,281,3,2,2,322,Others
13603,27,164.34,11/13/2011,27,4,5,2,452,Others
17417,16,164.18,6/9/2010,549,2,2,2,222,Lost
14955,31,163.77,12/7/2009,733,2,5,2,252,At Risk
14354,9,163.62,12/4/2011,6,5,2,2,522,New Customers
14485,46,162.8,11/1/2011,39,4,5,2,452,Others
16517,17,162.7,3/7/2011,278,3,2,2,322,Others
18174,2,162.5,12/2/2011,8,5,2,2,522,New Customers
12954,10,162.45,3/11/2010,639,2,2,2,222,Lost
15733,10,162.3,3/2/2011,283,3,2,2,322,Others
15534,8,162.25,12/14/2009,726,2,2,2,222,Lost
16443,1,162.24,7/7/2010,521,2,2,2,222,Lost
18014,30,162.22,11/11/2011,29,4,5,2,452,Others
12661,11,162,9/29/2010,437,2,2,2,222,Lost
17971,21,161.94,6/9/2010,549,2,5,2,252,At Risk
17600,13,161.67,11/22/2011,18,5,2,2,522,New Customers
16113,30,161.38,6/9/2011,184,3,5,2,352,Others
13714,30,161.35,8/31/2010,466,2,5,2,252,At Risk
13779,27,161.13,7/12/2010,516,2,5,2,252,At Risk
13701,9,161,9/19/2010,447,2,2,2,222,Lost
13229,10,160.95,4/28/2011,226,3,2,2,322,Others
17605,13,160.75,4/28/2010,591,2,2,2,222,Lost
17202,8,160.65,10/15/2010,421,2,2,2,222,Lost
17487,8,160.55,12/11/2009,729,2,2,2,222,Lost
15229,9,160.5,5/2/2010,587,2,2,2,222,Lost
16645,14,160.39,12/4/2009,736,2,2,2,222,Lost
18146,10,160.35,7/22/2011,141,3,2,2,322,Others
12966,10,160.18,11/30/2011,10,5,2,2,522,New Customers
14571,30,160,10/10/2010,426,2,5,2,252,At Risk
13420,8,159.85,7/13/2011,150,3,2,2,322,Others
13302,3,159.2,7/7/2011,156,3,2,2,322,Others
17953,20,159.17,6/17/2010,541,2,5,2,252,At Risk
16213,6,159,9/22/2011,79,4,2,2,422,New Customers
18224,10,158.95,3/21/2011,264,3,2,2,322,Others
14089,13,158.75,10/14/2011,57,4,2,2,422,New Customers
15499,41,158.65,12/16/2009,724,2,5,2,252,At Risk
15548,23,158.09,4/23/2010,596,2,5,2,252,At Risk
15348,9,158.04,9/28/2011,73,4,2,2,422,New Customers
14318,9,158.02,9/5/2010,461,2,2,2,222,Lost
18004,37,157.92,12/12/2010,363,3,5,2,352,Others
17751,32,157.86,10/14/2010,422,2,5,2,252,At Risk
14207,2,157.8,1/21/2010,688,2,2,2,222,Lost
14822,9,157.7,8/11/2010,486,2,2,2,222,Lost
16687,8,157.63,11/14/2010,391,2,2,2,222,Lost
12894,21,157.35,5/13/2010,576,2,5,2,252,At Risk
17318,17,157.33,12/14/2009,726,2,2,2,222,Lost
16371,11,157.2,9/17/2010,449,2,2,2,222,Lost
17128,14,157.09,1/9/2011,335,3,2,2,322,Others
17118,10,157.02,1/26/2011,318,3,2,2,322,Others
15007,12,156.91,7/3/2011,160,3,2,2,322,Others
15742,41,156.87,3/30/2010,620,2,5,2,252,At Risk
13830,11,156.85,5/7/2010,582,2,2,2,222,Lost
14406,8,156.75,8/12/2011,120,3,2,2,322,Others
16578,9,156.6,3/23/2010,627,2,2,2,222,Lost
15438,25,156.58,7/31/2011,132,3,5,2,352,Others
15263,12,156.51,8/25/2011,107,3,2,2,322,Others
17885,53,156.34,11/27/2011,13,5,5,2,552,Others
13051,4,155.8,5/10/2010,579,2,2,2,222,Lost
17832,61,155.37,10/21/2011,50,4,5,2,452,Others
12738,11,155.35,12/2/2010,373,3,2,2,322,Others
14368,8,155,1/24/2011,320,3,2,2,322,Others
14046,14,154.99,2/28/2011,285,3,2,2,322,Others
17698,8,154.95,3/24/2011,261,3,2,2,322,Others
15740,9,154.88,10/21/2011,50,4,2,2,422,New Customers
17899,31,154.55,7/3/2011,160,3,5,2,352,Others
15226,8,154.41,2/2/2011,311,3,2,2,322,Others
13490,8,154.25,2/23/2010,655,2,2,2,222,Lost
14814,30,154.21,5/7/2010,582,2,5,2,252,At Risk
17517,11,153.94,2/4/2011,309,3,2,2,322,Others
15560,10,153.52,11/7/2010,398,2,2,2,222,Lost
15431,2,153.24,7/25/2010,503,2,2,2,222,Lost
12602,12,153.12,10/12/2011,59,4,2,2,422,New Customers
16248,7,152.94,10/9/2011,62,4,2,2,422,New Customers
18138,8,152.65,2/17/2011,296,3,2,2,322,Others
14066,7,152.55,3/18/2011,267,3,2,2,322,Others
15509,26,152.41,11/24/2010,381,2,5,2,252,At Risk
17327,4,152.35,10/26/2010,410,2,2,2,222,Lost
13653,9,152.2,8/9/2010,488,2,2,2,222,Lost
16617,5,151.85,4/18/2011,236,3,2,2,322,Others
14362,37,151.5,11/17/2011,23,5,5,2,552,Others
18076,8,151.49,11/24/2010,381,2,2,2,222,Lost
13697,12,151.3,11/1/2011,39,4,2,2,422,New Customers
14516,35,151.17,7/11/2010,517,2,5,2,252,At Risk
16337,10,151.05,11/3/2011,37,4,2,2,422,New Customers
16662,28,151.05,11/10/2010,395,2,5,2,252,At Risk
14073,13,151.04,11/7/2011,33,4,2,2,422,New Customers
12959,8,150.95,8/12/2010,485,2,2,2,222,Lost
14980,24,150.68,12/2/2009,738,2,5,2,252,At Risk
15991,6,150.55,6/23/2010,535,2,2,2,222,Lost
14084,7,150.5,7/15/2010,513,2,2,2,222,Lost
15775,9,150.5,4/8/2011,246,3,2,2,322,Others
15474,19,150.35,4/23/2010,596,2,2,2,222,Lost
